user_id,conversation_id,session_id,variant,is_resolved,ai_metric,timestamp
u0125,conv0000190,sess0000377,A,1,2.83,2024-01-04 19:00:00
u0125,conv0000191,sess0000378,A,1,3.19,2024-01-03 19:00:00
u0126,conv0000192,sess0000379,A,0,2.7,2024-01-05 09:00:00
u0126,conv0000192,sess0000380,A,1,3.62,2024-01-08 09:00:00
u0126,conv0000193,sess0000381,A,1,4.45,2024-01-06 17:00:00
u0126,conv0000193,sess0000382,A,1,4.37,2024-01-07 16:00:00
u0127,conv0000194,sess0000383,A,1,4.1,2024-01-03 00:00:00
u0127,conv0000194,sess0000384,A,1,4.77,2024-01-07 18:00:00
u0127,conv0000194,sess0000385,A,0,2.63,2024-01-07 15:00:00
u0127,conv0000194,sess0000386,A,0,2.29,2024-01-09 07:00:00
u0128,conv0000195,sess0000387,A,0,3.6,2024-01-02 05:00:00
u0128,conv0000195,sess0000388,A,1,5.0,2024-01-06 05:00:00
u0128,conv0000196,sess0000389,A,1,3.2,2024-01-07 03:00:00
u0128,conv0000196,sess0000390,A,0,3.19,2024-01-03 15:00:00
u0129,conv0000197,sess0000391,A,0,2.17,2024-01-02 13:00:00
u0129,conv0000197,sess0000392,A,0,2.73,2024-01-03 20:00:00
u0129,conv0000198,sess0000393,A,0,2.82,2024-01-01 09:00:00
u0129,conv0000198,sess0000394,A,1,4.6,2024-01-04 12:00:00
u0130,conv0000199,sess0000395,A,0,1.58,2024-01-03 14:00:00
u0130,conv0000199,sess0000396,A,1,4.1,2024-01-07 05:00:00
u0130,conv0000199,sess0000397,A,1,3.45,2024-01-07 15:00:00
u0130,conv0000199,sess0000398,A,0,1.46,2024-01-14 23:00:00
u0130,conv0000199,sess0000399,A,0,2.85,2024-01-08 00:00:00
u0131,conv0000200,sess0000400,A,1,4.34,2024-01-01 22:00:00
u0131,conv0000200,sess0000401,A,0,1.85,2024-01-07 00:00:00
u0131,conv0000201,sess0000402,A,0,2.86,2024-01-01 06:00:00
u0131,conv0000201,sess0000403,A,1,3.34,2024-01-08 05:00:00
u0132,conv0000202,sess0000404,A,0,3.26,2024-01-06 00:00:00
u0132,conv0000202,sess0000405,A,1,3.77,2024-01-04 03:00:00
u0133,conv0000203,sess0000406,A,1,3.21,2024-01-02 13:00:00
u0133,conv0000203,sess0000407,A,0,2.51,2024-01-04 01:00:00
u0133,conv0000203,sess0000408,A,0,3.5,2024-01-04 08:00:00
u0133,conv0000204,sess0000409,A,0,2.64,2024-01-03 21:00:00
u0133,conv0000204,sess0000410,A,0,2.21,2024-01-03 08:00:00
u0134,conv0000205,sess0000411,A,0,2.39,2024-01-03 18:00:00
u0134,conv0000205,sess0000412,A,0,0.79,2024-01-04 23:00:00
u0134,conv0000205,sess0000413,A,1,2.71,2024-01-02 20:00:00
u0135,conv0000206,sess0000414,A,0,0.71,2024-01-04 22:00:00
u0135,conv0000206,sess0000415,A,1,4.51,2024-01-04 05:00:00
u0135,conv0000206,sess0000416,A,1,3.21,2024-01-08 17:00:00
u0135,conv0000206,sess0000417,A,1,3.85,2024-01-11 01:00:00
u0135,conv0000206,sess0000418,A,0,1.9,2024-01-13 14:00:00
u0136,conv0000207,sess0000419,A,1,3.99,2024-01-01 15:00:00
u0137,conv0000208,sess0000420,A,1,3.79,2024-01-01 05:00:00
u0138,conv0000210,sess0000421,A,1,4.07,2024-01-07 22:00:00
u0138,conv0000210,sess0000422,A,1,5.0,2024-01-08 22:00:00
u0138,conv0000211,sess0000423,A,1,5.0,2024-01-06 15:00:00
u0139,conv0000212,sess0000424,A,1,4.43,2024-01-05 20:00:00
u0139,conv0000212,sess0000425,A,1,4.59,2024-01-06 16:00:00
u0139,conv0000213,sess0000426,A,1,3.93,2024-01-04 10:00:00
u0139,conv0000213,sess0000427,A,0,2.84,2024-01-06 19:00:00
u0140,conv0000214,sess0000428,A,0,2.23,2024-01-02 11:00:00
u0140,conv0000215,sess0000429,A,0,4.0,2024-01-03 05:00:00
u0141,conv0000216,sess0000430,A,1,4.73,2024-01-01 05:00:00
u0141,conv0000217,sess0000431,A,1,3.98,2024-01-03 17:00:00
u0142,conv0000218,sess0000432,A,0,2.7,2024-01-03 23:00:00
u0142,conv0000218,sess0000433,A,0,2.06,2024-01-07 22:00:00
u0143,conv0000219,sess0000434,A,1,5.0,2024-01-02 06:00:00
u0143,conv0000220,sess0000435,A,1,3.58,2024-01-01 17:00:00
u0144,conv0000221,sess0000436,A,1,4.3,2024-01-05 12:00:00
u0144,conv0000221,sess0000437,A,0,2.52,2024-01-06 05:00:00
u0144,conv0000221,sess0000438,A,1,4.66,2024-01-08 10:00:00
u0144,conv0000221,sess0000439,A,1,4.51,2024-01-08 22:00:00
u0145,conv0000222,sess0000440,A,0,1.9,2024-01-01 09:00:00
u0145,conv0000222,sess0000441,A,0,2.23,2024-01-05 00:00:00
u0145,conv0000222,sess0000442,A,1,4.34,2024-01-12 07:00:00
u0146,conv0000223,sess0000443,A,0,3.34,2024-01-06 10:00:00
u0146,conv0000223,sess0000444,A,0,2.22,2024-01-02 14:00:00
u0146,conv0000223,sess0000445,A,0,3.13,2024-01-06 11:00:00
u0146,conv0000223,sess0000446,A,0,3.0,2024-01-13 09:00:00
u0147,conv0000224,sess0000447,A,0,2.6,2024-01-06 12:00:00
u0148,conv0000225,sess0000448,A,1,4.15,2024-01-07 23:00:00
u0149,conv0000226,sess0000449,A,0,0.68,2024-01-03 05:00:00
u0149,conv0000226,sess0000450,A,0,1.46,2024-01-04 16:00:00
u0149,conv0000226,sess0000451,A,0,3.0,2024-01-02 09:00:00
u0149,conv0000226,sess0000452,A,1,4.12,2024-01-05 05:00:00
u0150,conv0000227,sess0000453,A,1,3.56,2024-01-06 22:00:00
u0150,conv0000227,sess0000454,A,0,2.44,2024-01-03 20:00:00
u0150,conv0000227,sess0000455,A,1,5.0,2024-01-12 12:00:00
u0150,conv0000227,sess0000456,A,1,3.45,2024-01-05 14:00:00
u0151,conv0000228,sess0000457,A,1,3.31,2024-01-05 20:00:00
u0151,conv0000228,sess0000458,A,0,2.16,2024-01-07 08:00:00
u0151,conv0000228,sess0000459,A,1,4.04,2024-01-08 17:00:00
u0151,conv0000228,sess0000460,A,0,2.97,2024-01-10 15:00:00
u0152,conv0000229,sess0000461,A,1,4.43,2024-01-06 00:00:00
u0152,conv0000229,sess0000462,A,0,1.33,2024-01-06 02:00:00
u0152,conv0000229,sess0000463,A,1,3.55,2024-01-05 06:00:00
u0153,conv0000230,sess0000464,A,0,2.08,2024-01-05 06:00:00
u0153,conv0000230,sess0000465,A,1,4.2,2024-01-05 10:00:00
u0154,conv0000231,sess0000466,A,0,2.21,2024-01-01 19:00:00
u0155,conv0000232,sess0000467,A,1,4.2,2024-01-02 22:00:00
u0155,conv0000232,sess0000468,A,0,2.93,2024-01-08 10:00:00
u0155,conv0000232,sess0000469,A,1,3.63,2024-01-05 00:00:00
u0156,conv0000233,sess0000470,A,0,0.98,2024-01-01 05:00:00
u0156,conv0000233,sess0000471,A,1,4.25,2024-01-03 12:00:00
u0156,conv0000234,sess0000472,A,0,2.64,2024-01-07 01:00:00
u0156,conv0000234,sess0000473,A,1,3.48,2024-01-07 13:00:00
u0157,conv0000235,sess0000474,A,1,4.35,2024-01-01 22:00:00
u0157,conv0000235,sess0000475,A,0,3.24,2024-01-07 20:00:00
u0157,conv0000235,sess0000476,A,0,4.1,2024-01-09 13:00:00
u0157,conv0000236,sess0000477,A,0,1.44,2024-01-02 03:00:00
u0157,conv0000236,sess0000478,A,0,1.69,2024-01-03 17:00:00
u0158,conv0000237,sess0000479,A,1,4.29,2024-01-05 03:00:00
u0159,conv0000238,sess0000480,A,1,5.0,2024-01-01 00:00:00
u0159,conv0000238,sess0000481,A,0,1.52,2024-01-09 14:00:00
u0159,conv0000239,sess0000482,A,1,4.25,2024-01-07 11:00:00
u0159,conv0000239,sess0000483,A,0,2.43,2024-01-05 02:00:00
u0160,conv0000240,sess0000484,A,1,4.46,2024-01-01 00:00:00
u0161,conv0000242,sess0000485,A,1,4.78,2024-01-06 04:00:00
u0161,conv0000242,sess0000486,A,1,2.41,2024-01-06 15:00:00
u0161,conv0000243,sess0000487,A,0,3.06,2024-01-02 02:00:00
u0161,conv0000243,sess0000488,A,1,3.47,2024-01-05 15:00:00
u0162,conv0000244,sess0000489,A,1,3.94,2024-01-04 04:00:00
u0162,conv0000244,sess0000490,A,1,4.29,2024-01-08 21:00:00
u0162,conv0000244,sess0000491,A,1,3.89,2024-01-05 13:00:00
u0162,conv0000244,sess0000492,A,0,1.29,2024-01-08 12:00:00
u0162,conv0000244,sess0000493,A,1,3.51,2024-01-07 20:00:00
u0163,conv0000245,sess0000494,A,1,3.83,2024-01-07 06:00:00
u0164,conv0000247,sess0000495,A,1,3.37,2024-01-03 21:00:00
u0164,conv0000247,sess0000496,A,1,3.79,2024-01-06 23:00:00
u0164,conv0000248,sess0000497,A,0,2.9,2024-01-04 20:00:00
u0165,conv0000249,sess0000498,A,0,2.34,2024-01-03 01:00:00
u0166,conv0000251,sess0000499,A,0,1.81,2024-01-04 00:00:00
u0166,conv0000251,sess0000500,A,1,3.25,2024-01-07 20:00:00
u0167,conv0000252,sess0000501,A,0,3.89,2024-01-01 17:00:00
u0167,conv0000252,sess0000502,A,1,2.9,2024-01-08 04:00:00
u0167,conv0000252,sess0000503,A,0,2.61,2024-01-06 18:00:00
u0167,conv0000252,sess0000504,A,1,4.01,2024-01-13 16:00:00
u0167,conv0000252,sess0000505,A,1,2.93,2024-01-14 23:00:00
u0168,conv0000253,sess0000506,A,0,2.62,2024-01-06 20:00:00
u0168,conv0000253,sess0000507,A,1,3.42,2024-01-03 13:00:00
u0168,conv0000253,sess0000508,A,1,4.73,2024-01-11 23:00:00
u0169,conv0000254,sess0000509,A,1,2.98,2024-01-02 09:00:00
u0169,conv0000254,sess0000510,A,0,3.41,2024-01-10 02:00:00
u0169,conv0000255,sess0000511,A,0,1.37,2024-01-07 18:00:00
u0170,conv0000256,sess0000512,A,1,4.32,2024-01-06 13:00:00
u0170,conv0000256,sess0000513,A,0,1.8,2024-01-01 19:00:00
u0171,conv0000257,sess0000514,A,1,3.87,2024-01-06 03:00:00
u0171,conv0000257,sess0000515,A,1,3.75,2024-01-07 05:00:00
u0171,conv0000257,sess0000516,A,1,3.24,2024-01-04 22:00:00
u0171,conv0000257,sess0000517,A,1,3.44,2024-01-11 14:00:00
u0172,conv0000258,sess0000518,A,1,3.5,2024-01-04 01:00:00
u0172,conv0000258,sess0000519,A,0,2.07,2024-01-04 11:00:00
u0172,conv0000259,sess0000520,A,0,2.34,2024-01-04 05:00:00
u0173,conv0000260,sess0000521,A,1,3.72,2024-01-04 10:00:00
u0173,conv0000260,sess0000522,A,0,2.56,2024-01-07 19:00:00
u0173,conv0000260,sess0000523,A,0,2.12,2024-01-06 21:00:00
u0173,conv0000260,sess0000524,A,0,3.54,2024-01-04 07:00:00
u0174,conv0000261,sess0000525,A,0,2.38,2024-01-02 07:00:00
u0174,conv0000261,sess0000526,A,1,4.66,2024-01-06 17:00:00
u0174,conv0000261,sess0000527,A,1,4.2,2024-01-05 17:00:00
u0174,conv0000262,sess0000528,A,1,2.61,2024-01-03 23:00:00
u0174,conv0000262,sess0000529,A,0,1.34,2024-01-09 06:00:00
u0175,conv0000263,sess0000530,A,0,1.9,2024-01-06 00:00:00
u0175,conv0000263,sess0000531,A,1,4.79,2024-01-09 20:00:00
u0175,conv0000264,sess0000532,A,0,1.61,2024-01-01 20:00:00
u0175,conv0000264,sess0000533,A,1,4.24,2024-01-09 21:00:00
u0176,conv0000265,sess0000534,A,0,2.37,2024-01-01 07:00:00
u0176,conv0000265,sess0000535,A,0,2.9,2024-01-02 18:00:00
u0176,conv0000266,sess0000536,A,1,3.81,2024-01-02 05:00:00
u0177,conv0000267,sess0000537,A,0,2.96,2024-01-03 05:00:00
u0177,conv0000267,sess0000538,A,1,3.91,2024-01-04 19:00:00
u0177,conv0000268,sess0000539,A,1,4.0,2024-01-02 10:00:00
u0177,conv0000268,sess0000540,A,1,4.28,2024-01-06 09:00:00
u0178,conv0000269,sess0000541,A,1,2.98,2024-01-04 09:00:00
u0178,conv0000269,sess0000542,A,0,3.25,2024-01-02 08:00:00
u0178,conv0000269,sess0000543,A,0,2.02,2024-01-09 19:00:00
u0178,conv0000270,sess0000544,A,1,5.0,2024-01-05 02:00:00
u0178,conv0000270,sess0000545,A,1,3.54,2024-01-07 14:00:00
u0179,conv0000271,sess0000546,A,1,4.79,2024-01-04 07:00:00
u0180,conv0000272,sess0000547,A,1,3.95,2024-01-03 19:00:00
u0180,conv0000272,sess0000548,A,0,1.87,2024-01-09 01:00:00
u0180,conv0000272,sess0000549,A,1,3.9,2024-01-08 04:00:00
u0180,conv0000272,sess0000550,A,0,1.95,2024-01-09 16:00:00
u0180,conv0000272,sess0000551,A,0,3.31,2024-01-10 11:00:00
u0181,conv0000273,sess0000552,A,1,2.87,2024-01-06 23:00:00
u0181,conv0000273,sess0000553,A,0,3.63,2024-01-05 15:00:00
u0181,conv0000273,sess0000554,A,1,4.08,2024-01-06 22:00:00
u0181,conv0000273,sess0000555,A,0,1.22,2024-01-05 00:00:00
u0181,conv0000273,sess0000556,A,0,3.48,2024-01-10 09:00:00
u0182,conv0000274,sess0000557,A,0,1.57,2024-01-05 07:00:00
u0182,conv0000274,sess0000558,A,1,4.82,2024-01-06 10:00:00
u0182,conv0000275,sess0000559,A,0,2.99,2024-01-07 20:00:00
u0183,conv0000276,sess0000560,A,1,4.12,2024-01-05 01:00:00
u0183,conv0000276,sess0000561,A,0,2.04,2024-01-04 16:00:00
u0183,conv0000276,sess0000562,A,1,4.12,2024-01-08 22:00:00
u0183,conv0000277,sess0000563,A,0,1.38,2024-01-01 06:00:00
u0183,conv0000277,sess0000564,A,1,4.78,2024-01-09 03:00:00
u0184,conv0000278,sess0000565,A,0,1.66,2024-01-06 11:00:00
u0184,conv0000278,sess0000566,A,0,2.24,2024-01-04 07:00:00
u0184,conv0000278,sess0000567,A,1,4.48,2024-01-04 11:00:00
u0185,conv0000279,sess0000568,A,0,1.71,2024-01-01 03:00:00
u0185,conv0000279,sess0000569,A,1,3.35,2024-01-05 16:00:00
u0185,conv0000279,sess0000570,A,0,2.58,2024-01-06 00:00:00
u0186,conv0000280,sess0000571,A,0,3.67,2024-01-02 19:00:00
u0187,conv0000282,sess0000572,A,0,1.16,2024-01-06 10:00:00
u0187,conv0000282,sess0000573,A,1,4.95,2024-01-03 14:00:00
u0188,conv0000283,sess0000574,A,1,4.66,2024-01-07 22:00:00
u0189,conv0000284,sess0000575,A,1,4.3,2024-01-01 22:00:00
u0189,conv0000284,sess0000576,A,0,1.44,2024-01-05 13:00:00
u0189,conv0000284,sess0000577,A,0,1.22,2024-01-11 09:00:00
u0189,conv0000285,sess0000578,A,0,3.74,2024-01-05 07:00:00
u0189,conv0000285,sess0000579,A,1,3.71,2024-01-08 13:00:00
u0190,conv0000286,sess0000580,A,0,2.36,2024-01-01 21:00:00
u0190,conv0000286,sess0000581,A,1,3.98,2024-01-08 19:00:00
u0190,conv0000286,sess0000582,A,0,3.21,2024-01-05 04:00:00
u0190,conv0000287,sess0000583,A,1,4.1,2024-01-06 08:00:00
u0190,conv0000287,sess0000584,A,0,2.37,2024-01-05 05:00:00
u0191,conv0000288,sess0000585,A,1,5.0,2024-01-05 04:00:00
u0191,conv0000288,sess0000586,A,1,3.21,2024-01-07 01:00:00
u0191,conv0000289,sess0000587,A,0,3.4,2024-01-04 01:00:00
u0192,conv0000290,sess0000588,A,1,5.0,2024-01-04 07:00:00
u0192,conv0000290,sess0000589,A,1,2.87,2024-01-10 12:00:00
u0192,conv0000290,sess0000590,A,1,4.4,2024-01-10 22:00:00
u0192,conv0000290,sess0000591,A,1,3.44,2024-01-11 02:00:00
u0193,conv0000291,sess0000592,A,0,3.63,2024-01-04 01:00:00
u0193,conv0000291,sess0000593,A,1,5.0,2024-01-06 00:00:00
u0193,conv0000291,sess0000594,A,1,3.23,2024-01-11 22:00:00
u0193,conv0000291,sess0000595,A,0,2.85,2024-01-08 00:00:00
u0193,conv0000291,sess0000596,A,0,2.03,2024-01-05 04:00:00
u0194,conv0000292,sess0000597,A,1,5.0,2024-01-06 09:00:00
u0195,conv0000294,sess0000598,A,1,2.98,2024-01-04 22:00:00
u0196,conv0000296,sess0000599,A,0,0.95,2024-01-04 10:00:00
u0196,conv0000296,sess0000600,A,1,4.0,2024-01-06 17:00:00
u0196,conv0000297,sess0000601,A,1,3.53,2024-01-02 22:00:00
u0196,conv0000297,sess0000602,A,0,1.43,2024-01-08 02:00:00
u0197,conv0000298,sess0000603,A,1,4.25,2024-01-04 16:00:00
u0197,conv0000298,sess0000604,A,1,5.0,2024-01-09 20:00:00
u0197,conv0000298,sess0000605,A,1,5.0,2024-01-04 04:00:00
u0197,conv0000298,sess0000606,A,0,2.99,2024-01-10 06:00:00
u0198,conv0000299,sess0000607,A,1,4.74,2024-01-07 17:00:00
u0198,conv0000299,sess0000608,A,1,2.66,2024-01-02 20:00:00
u0198,conv0000299,sess0000609,A,0,3.21,2024-01-07 21:00:00
u0198,conv0000299,sess0000610,A,0,1.58,2024-01-10 12:00:00
u0199,conv0000300,sess0000611,A,0,2.51,2024-01-04 13:00:00
u0199,conv0000300,sess0000612,A,1,3.53,2024-01-08 00:00:00
u0199,conv0000300,sess0000613,A,1,3.42,2024-01-02 08:00:00
u0199,conv0000300,sess0000614,A,1,3.67,2024-01-12 05:00:00
u0200,conv0000301,sess0000615,A,1,3.82,2024-01-07 18:00:00
u0201,conv0000302,sess0000616,A,1,3.96,2024-01-03 08:00:00
u0201,conv0000302,sess0000617,A,0,1.44,2024-01-02 07:00:00
u0201,conv0000302,sess0000618,A,1,4.96,2024-01-07 19:00:00
u0201,conv0000302,sess0000619,A,0,2.54,2024-01-08 14:00:00
u0201,conv0000302,sess0000620,A,1,3.88,2024-01-09 06:00:00
u0202,conv0000303,sess0000621,A,1,4.96,2024-01-05 20:00:00
u0202,conv0000303,sess0000622,A,1,3.69,2024-01-06 03:00:00
u0202,conv0000303,sess0000623,A,1,4.66,2024-01-07 02:00:00
u0202,conv0000303,sess0000624,A,1,4.14,2024-01-09 23:00:00
u0202,conv0000303,sess0000625,A,1,4.56,2024-01-14 03:00:00
u0203,conv0000304,sess0000626,A,1,3.55,2024-01-03 08:00:00
u0203,conv0000304,sess0000627,A,0,2.02,2024-01-04 15:00:00
u0203,conv0000304,sess0000628,A,1,4.45,2024-01-09 05:00:00
u0203,conv0000304,sess0000629,A,0,2.52,2024-01-11 03:00:00
u0204,conv0000305,sess0000630,A,1,4.16,2024-01-02 11:00:00
u0204,conv0000306,sess0000631,A,0,2.38,2024-01-02 23:00:00
u0205,conv0000307,sess0000632,A,0,2.43,2024-01-01 14:00:00
u0205,conv0000308,sess0000633,A,1,3.41,2024-01-07 17:00:00
u0206,conv0000309,sess0000634,A,1,3.18,2024-01-04 00:00:00
u0206,conv0000309,sess0000635,A,1,4.12,2024-01-04 20:00:00
u0206,conv0000309,sess0000636,A,1,2.94,2024-01-10 07:00:00
u0207,conv0000310,sess0000637,A,0,3.59,2024-01-01 18:00:00
u0207,conv0000310,sess0000638,A,1,3.57,2024-01-04 21:00:00
u0207,conv0000310,sess0000639,A,0,3.0,2024-01-08 22:00:00
u0208,conv0000311,sess0000640,A,0,1.53,2024-01-01 19:00:00
u0208,conv0000311,sess0000641,A,0,1.04,2024-01-06 12:00:00
u0208,conv0000311,sess0000642,A,1,3.7,2024-01-08 09:00:00
u0209,conv0000312,sess0000643,A,1,3.45,2024-01-03 00:00:00
u0209,conv0000312,sess0000644,A,1,4.02,2024-01-10 02:00:00
u0209,conv0000313,sess0000645,A,0,2.88,2024-01-02 23:00:00
u0209,conv0000313,sess0000646,A,0,1.51,2024-01-09 15:00:00
u0210,conv0000314,sess0000647,A,1,2.56,2024-01-07 22:00:00
u0211,conv0000316,sess0000648,A,1,3.72,2024-01-05 03:00:00
u0211,conv0000316,sess0000649,A,1,5.0,2024-01-08 10:00:00
u0211,conv0000317,sess0000650,A,1,3.13,2024-01-02 09:00:00
u0211,conv0000317,sess0000651,A,1,4.01,2024-01-04 10:00:00
u0212,conv0000318,sess0000652,A,1,3.58,2024-01-04 17:00:00
u0212,conv0000318,sess0000653,A,1,2.71,2024-01-09 00:00:00
u0212,conv0000318,sess0000654,A,0,2.99,2024-01-11 13:00:00
u0212,conv0000318,sess0000655,A,1,3.17,2024-01-07 00:00:00
u0213,conv0000319,sess0000656,A,0,2.77,2024-01-07 18:00:00
u0213,conv0000319,sess0000657,A,0,1.0,2024-01-06 00:00:00
u0213,conv0000319,sess0000658,A,1,4.17,2024-01-07 09:00:00
u0214,conv0000320,sess0000659,A,1,4.06,2024-01-07 05:00:00
u0215,conv0000321,sess0000660,A,0,1.97,2024-01-05 00:00:00
u0215,conv0000321,sess0000661,A,0,2.31,2024-01-05 13:00:00
u0216,conv0000322,sess0000662,A,1,4.94,2024-01-05 09:00:00
u0216,conv0000322,sess0000663,A,1,2.46,2024-01-02 21:00:00
u0216,conv0000322,sess0000664,A,0,2.2,2024-01-04 15:00:00
u0216,conv0000322,sess0000665,A,1,4.08,2024-01-06 02:00:00
u0217,conv0000323,sess0000666,A,0,3.5,2024-01-01 10:00:00
u0217,conv0000324,sess0000667,A,1,4.42,2024-01-06 08:00:00
u0218,conv0000325,sess0000668,A,1,3.93,2024-01-05 04:00:00
u0218,conv0000326,sess0000669,A,0,2.39,2024-01-02 10:00:00
u0219,conv0000327,sess0000670,A,1,4.0,2024-01-03 11:00:00
u0220,conv0000328,sess0000671,A,1,3.84,2024-01-01 01:00:00
u0220,conv0000329,sess0000672,A,1,3.53,2024-01-05 10:00:00
u0221,conv0000330,sess0000673,A,1,4.15,2024-01-06 10:00:00
u0221,conv0000330,sess0000674,A,0,2.25,2024-01-05 13:00:00
u0221,conv0000330,sess0000675,A,0,2.34,2024-01-10 23:00:00
u0221,conv0000331,sess0000676,A,0,1.53,2024-01-01 14:00:00
u0221,conv0000331,sess0000677,A,0,1.78,2024-01-07 19:00:00
u0222,conv0000332,sess0000678,A,0,2.54,2024-01-03 04:00:00
u0222,conv0000332,sess0000679,A,1,4.45,2024-01-07 05:00:00
u0222,conv0000333,sess0000680,A,0,2.0,2024-01-03 12:00:00
u0222,conv0000333,sess0000681,A,1,3.64,2024-01-07 20:00:00
u0223,conv0000334,sess0000682,A,1,3.92,2024-01-06 12:00:00
u0223,conv0000334,sess0000683,A,0,3.97,2024-01-03 22:00:00
u0223,conv0000334,sess0000684,A,0,2.65,2024-01-07 22:00:00
u0223,conv0000334,sess0000685,A,1,4.38,2024-01-11 05:00:00
u0223,conv0000334,sess0000686,A,1,3.61,2024-01-18 09:00:00
u0224,conv0000335,sess0000687,A,1,3.31,2024-01-07 10:00:00
u0224,conv0000336,sess0000688,A,1,4.05,2024-01-06 13:00:00
u0225,conv0000337,sess0000689,A,1,2.73,2024-01-05 03:00:00
u0226,conv0000339,sess0000690,A,1,3.19,2024-01-02 00:00:00
u0226,conv0000339,sess0000691,A,0,3.43,2024-01-04 11:00:00
u0226,conv0000339,sess0000692,A,1,3.77,2024-01-08 14:00:00
u0226,conv0000339,sess0000693,A,0,0.6,2024-01-13 17:00:00
u0226,conv0000339,sess0000694,A,1,5.0,2024-01-09 03:00:00
u0227,conv0000340,sess0000695,A,0,3.16,2024-01-03 22:00:00
u0227,conv0000340,sess0000696,A,1,2.64,2024-01-05 14:00:00
u0227,conv0000341,sess0000697,A,1,2.8,2024-01-07 01:00:00
u0227,conv0000341,sess0000698,A,1,4.64,2024-01-05 23:00:00
u0228,conv0000342,sess0000699,A,1,3.79,2024-01-05 10:00:00
u0229,conv0000344,sess0000700,A,0,2.7,2024-01-03 16:00:00
u0229,conv0000344,sess0000701,A,1,4.43,2024-01-07 22:00:00
u0229,conv0000344,sess0000702,A,1,3.95,2024-01-12 11:00:00
u0230,conv0000345,sess0000703,A,0,2.6,2024-01-03 18:00:00
u0230,conv0000345,sess0000704,A,0,2.37,2024-01-04 10:00:00
u0230,conv0000346,sess0000705,A,1,4.16,2024-01-04 16:00:00
u0230,conv0000346,sess0000706,A,0,1.39,2024-01-08 08:00:00
u0231,conv0000347,sess0000707,A,0,2.5,2024-01-05 02:00:00
u0232,conv0000349,sess0000708,A,0,2.27,2024-01-03 18:00:00
u0232,conv0000349,sess0000709,A,0,3.33,2024-01-04 05:00:00
u0232,conv0000349,sess0000710,A,0,2.21,2024-01-07 02:00:00
u0233,conv0000350,sess0000711,A,1,3.65,2024-01-05 12:00:00
u0233,conv0000350,sess0000712,A,1,3.56,2024-01-03 01:00:00
u0233,conv0000350,sess0000713,A,0,2.69,2024-01-12 14:00:00
u0233,conv0000351,sess0000714,A,1,3.54,2024-01-07 12:00:00
u0233,conv0000351,sess0000715,A,0,3.78,2024-01-06 21:00:00
u0234,conv0000352,sess0000716,A,0,2.68,2024-01-04 20:00:00
u0234,conv0000352,sess0000717,A,1,5.0,2024-01-05 14:00:00
u0234,conv0000353,sess0000718,A,1,3.68,2024-01-06 19:00:00
u0235,conv0000354,sess0000719,A,0,2.98,2024-01-04 09:00:00
u0235,conv0000354,sess0000720,A,1,3.34,2024-01-04 15:00:00
u0235,conv0000355,sess0000721,A,1,4.0,2024-01-01 01:00:00
u0236,conv0000356,sess0000722,A,1,4.43,2024-01-01 21:00:00
u0237,conv0000357,sess0000723,A,0,2.22,2024-01-05 10:00:00
u0237,conv0000357,sess0000724,A,0,2.92,2024-01-06 11:00:00
u0237,conv0000357,sess0000725,A,0,1.98,2024-01-05 12:00:00
u0237,conv0000358,sess0000726,A,1,4.2,2024-01-07 15:00:00
u0237,conv0000358,sess0000727,A,0,4.0,2024-01-06 19:00:00
u0238,conv0000359,sess0000728,A,1,3.67,2024-01-03 01:00:00
u0238,conv0000359,sess0000729,A,0,1.81,2024-01-06 00:00:00
u0239,conv0000360,sess0000730,A,1,4.57,2024-01-01 02:00:00
u0239,conv0000360,sess0000731,A,0,3.49,2024-01-03 08:00:00
u0239,conv0000360,sess0000732,A,0,1.13,2024-01-08 09:00:00
u0239,conv0000360,sess0000733,A,0,2.01,2024-01-16 00:00:00
u0239,conv0000360,sess0000734,A,1,3.54,2024-01-08 06:00:00
u0240,conv0000361,sess0000735,A,1,2.95,2024-01-01 02:00:00
u0240,conv0000361,sess0000736,A,1,4.79,2024-01-09 02:00:00
u0241,conv0000362,sess0000737,A,1,5.0,2024-01-06 22:00:00
u0241,conv0000362,sess0000738,A,1,3.24,2024-01-05 21:00:00
u0241,conv0000363,sess0000739,A,1,3.34,2024-01-01 17:00:00
u0242,conv0000364,sess0000740,A,1,3.12,2024-01-04 11:00:00
u0242,conv0000364,sess0000741,A,1,4.75,2024-01-10 03:00:00
u0242,conv0000365,sess0000742,A,1,4.33,2024-01-06 21:00:00
u0243,conv0000366,sess0000743,A,0,2.68,2024-01-03 01:00:00
u0243,conv0000366,sess0000744,A,1,3.08,2024-01-07 19:00:00
u0243,conv0000366,sess0000745,A,0,2.47,2024-01-06 11:00:00
u0243,conv0000366,sess0000746,A,1,3.84,2024-01-11 20:00:00
u0244,conv0000367,sess0000747,A,1,4.48,2024-01-01 10:00:00
u0245,conv0000368,sess0000748,A,1,4.63,2024-01-07 07:00:00
u0245,conv0000368,sess0000749,A,0,3.39,2024-01-09 18:00:00
u0245,conv0000368,sess0000750,A,0,2.77,2024-01-05 13:00:00
u0245,conv0000368,sess0000751,A,0,0.9,2024-01-05 22:00:00
u0246,conv0000369,sess0000752,A,0,1.73,2024-01-05 02:00:00
u0246,conv0000369,sess0000753,A,0,3.15,2024-01-07 20:00:00
